text,label
অনেক কইছি যে এরুম আর ভুলেও অইতোনো কখনো,নোয়াখালি
হেতি রাগ করি আর লগে কতা কয় না,নোয়াখালি
কিন্তু হেতি হেতির মন মতোনই,নোয়াখালি
আই অসুস্থ আরে ওকগাবারও জিজ্ঞায় না আই কেরুম আছি,নোয়াখালি
গতকাইল রাইতে আরে কই দিলো আই বেলে বেইমান,নোয়াখালি
হেতির লাই হরিবার মাইনলে বিয়া অইবো না হলে হেতি হাইরতো ন,নোয়াখালি
আর হাত বছরের বেগগিন শেষ,নোয়াখালি
আঙ্গো তিন বছরের সংসারে হোলামাইয়া অয়নো,নোয়াখালি
আই ওকগা সরকারি চাকরি করি কিন্তু হেতে কিছু করে না,নোয়াখালি
"বাপের টাকার উপরে বই খায়, নেশা করে হতিদিন ঝগড়া হেতের নিয়মিত কাজ",নোয়াখালি
আইজগা রাতে গাত আত তুইলেছে,নোয়াখালি
আর বড় বোইনের বিয়া অইছে ১৩ বছর,নোয়াখালি
বিয়ার ১ বছরের হরহরই হেতাগো মাইয়া হয়,নোয়াখালি
কিন্তু কিছুদিন হরেই হেতাগোর মইধ্যে ঝামেলা শুরু অয়,নোয়াখালি
অনেকবার বেকে কতা কইছে বুঝাইতে চাইছে যে কি সমইস্যা কিন্তু কোনো সমাধান অয়নো,নোয়াখালি
আর বোনও চাইতো না কোনো ছাড়াছাড়িতে যাইতে,নোয়াখালি
মাইয়ার মুখের দিকে রেনি ঝগড়া করিই থাইকতো,নোয়াখালি
মাইয়ার হড়ার খরচ দেয়না ঠিকমতন,নোয়াখালি
আর হরিবারের বেকেরে লই আজেবাজে কতা কয়,নোয়াখালি
হেতে বোইনের গাত আত উডায় এই কতা বেকে জানে,নোয়াখালি
আমরা হেতেরে কইছি একলগে কতা কইতে কি সমইস্যা,নোয়াখালি
কিন্তু হেতে কইছে যা কউনের ডিভোর্স লেটারে কইবো,নোয়াখালি
